346552;978487;14334
346553;978474;15762
346554;977703;13233
346555;978397;13133
346558;977703;15111
346559;978487;2712
346561;978528;13261
346562;978525;13064
346563;978516;12544
346573;978597;14196
346574;977605;15260
346575;978573;13871
346576;977965;10095
346582;978485;14482
346585;978397;3701
346586;978485;14482
346587;978573;13872
346588;978573;13872
346589;978525;15134
346590;976578;15739
346591;976578;12573
346592;978485;10851
346593;978573;13938
346594;978485;2641
346595;977138;7969
346598;978691;2605
346599;978690;2948
346600;978525;15135
346601;978525;15135
346602;978525;15135
346603;978525;15135
346604;978525;15135
346606;978397;2869
346607;978721;10095
346608;978525;15134
346609;978692;13300
346610;978692;2827
346611;978376;15932
346613;978750;13081
346614;978772;15750
346615;978376;14391
346617;978738;2939
346618;978397;2870
346619;978792;2460
346620;978796;12655
346621;978791;2712
346622;978397;2869
346623;978812;15084
346624;978812;15420
346625;978842;4351
346626;978833;13872
346627;978842;4352
346628;978812;15418
346629;978812;15419
346658;978812;1500
346671;977246;12516
346699;978812;13812
346700;978887;13227
346701;978908;13244
346702;978812;1826
346704;978890;15461
346706;978902;7969
346707;978812;476
346709;978934;14627
346712;978812;1055
346713;978908;13244
346714;978967;14071
346715;978967;14071
346716;978967;14071
346717;978967;14071
346718;978967;14071
346719;978967;14071
346720;978967;14071
346721;978967;14071
346722;978812;239
346723;978908;13244
346724;978932;12913
346725;978720;12363
346726;978976;14334
346729;978900;2837
346730;978812;1500
346731;978812;1500
346732;978932;15135
346733;978976;13796
346735;978998;2330
346736;978720;8687
346737;978987;15135
346739;978812;1055
346740;978976;13064
346741;978900;2840
346742;978976;14196
346743;978976;14196
346744;978932;15134
346745;978911;2745
346746;978985;14026
346748;978900;14635
346749;978375;15271
346750;978314;6578
346752;977678;2899
346753;979060;13779
346754;979073;15411
346757;979042;14067
346760;979073;15214
346768;978376;14407
346769;979061;14480
346770;979061;14480
346776;978822;1397
346778;979042;14067
346779;979051;2643
346780;977062;8557
346781;979152;9395
346787;979165;12576
346790;978932;13430
346791;979103;5235
346797;978932;2694
346798;978932;15134
346799;978932;2694
346800;978932;15134
346801;979132;13367
346802;979209;13603
346804;978932;15373
346805;979259;8572
346809;978932;14071
346811;978932;14071
346812;979289;13083
346816;979324;15287
346819;979042;14334
346820;979042;2673
346821;979132;13367
346822;978376;14407
346823;978932;14067
346824;978376;14391
346825;979280;6920
346829;979358;15762
346830;979281;14004
346831;979281;14004
346835;979409;14334
346837;979151;1743
346839;979417;15075
346840;979219;13430
346842;979248;2745
346845;979248;2745
346846;979405;5260
346847;979103;5248
346848;979426;13793
346849;978911;13183
346853;979103;5238
346854;979005;14343
346856;978911;2740
346863;979493;3173
346864;979458;3283
346865;979458;3283
346873;979458;3278
346874;979458;3278
346875;979437;3172
346876;979437;3172
346878;979493;3172
346882;979584;7796
346883;979493;12511
346884;979602;15260
346888;979612;2948
346890;979458;3277
346891;979617;15101
346892;979458;3277
346896;979493;2567
346897;979458;3271
346898;979458;3271
346900;979640;15276
346902;979637;1500
346903;979493;12521
346904;979675;15292
346905;979659;13081
346906;979602;13547
346907;979650;2871
346912;979717;2395
346913;979716;12568
346917;979617;15855
346918;979659;15291
346923;979716;12568
346924;979602;2870
346926;975052;13081
346928;979688;15135
346929;979770;14344
346931;979650;13536
346933;979795;13064
346934;979617;15101
346935;979729;4698
346936;979733;15898
346937;979802;12568
346938;979759;15439
346941;979746;830
346943;979795;14645
346947;979822;1397
346948;979650;2871
346950;979794;13414
346951;979794;13414
346953;977062;8557
346954;979746;13062
346955;979846;12573
346956;979759;2948
346957;979855;15762
346958;979746;1382
346959;978303;15410
346960;979733;15885
346961;978303;13873
346962;979733;15882
346963;978303;15413
346967;979688;14963
346971;979746;413
346972;979794;13417
346973;979794;13417
346975;979915;6922
346979;979854;6965
346980;979822;1397
346983;979951;15762
346986;979982;13872
346987;979951;12590
346989;979954;13715
346992;979951;15877
346993;980013;1055
346999;979954;2865
347000;980014;5875
347001;980053;3059
347002;980013;811
347003;980013;13666
347004;980013;13666
347005;979954;14474
347006;980044;14407
347008;980044;14334
347009;980088;15111
347019;980127;2899
347024;979736;3173
347026;980127;14026
347027;980176;15373
347029;980173;5914
347030;980013;13212
347032;980158;14115
347034;980013;14183
347035;980211;14868
347036;980013;12587
347039;980136;13735
347040;980204;15232
347042;979951;14064
347043;980229;15459
347045;980088;2222
347047;980180;12516
347051;980259;14196
347052;980176;15373
347055;980259;2712
347056;980257;3172
347057;980257;3172
347058;980275;9101
347061;980259;14071
347063;980088;2678
347064;980275;9076
347068;980258;14845
347073;980088;811
347074;980275;15281
347076;979954;13715
347077;980053;12521
347083;980339;1881
347085;980136;13733
347086;980343;14600
347087;980343;14334
347089;979650;3701
347090;980053;12511
347091;980384;13872
347095;980371;8015
347096;980371;8015
347097;980257;12974
347098;980329;13310
347099;980257;12974
347100;980165;13763
347101;980371;8020
347104;980329;15336
347105;980425;3701
347106;980422;1881
347110;980435;2948
347113;980329;13077
347114;980432;13408
347115;980053;14461
347116;980440;811
347117;980329;15315
347118;980257;3173
347119;980329;13235
347123;980218;2948
347130;980329;15083
347131;980490;811
347134;980537;2035
347135;980517;14334
347136;980545;15111
347137;980329;651
347138;979954;13715
347140;980567;1449
347141;980247;12516
347142;980572;1731
347143;980329;15232
347144;980586;2865
347145;980534;3054
347146;980589;14872
347147;980573;14334
347150;980552;12587
347151;980613;12516
347153;980578;697
347154;980247;12516
347155;980247;12512
347156;980617;14022
347158;980589;13763
347161;978855;2600
347163;980581;14058
347164;980573;14071
347165;980517;15305
347166;978855;2600
347167;980573;15373
347168;980539;2990
347171;980329;15111
347174;979650;13536
347175;980698;15111
347179;980573;13064
347180;980628;15765
347181;980697;6636
347182;980712;2858
347185;980712;2858
347186;980717;14473
347188;978855;15502
347191;980573;13796
347192;978855;15503
347193;978855;13763
347195;978855;2666
347197;978855;14872
347200;978855;14870
347201;978855;14862
347202;978855;13759
347204;978855;1735
347207;978855;2666
347208;980717;2865
347209;980765;2871
347210;978855;14863
347211;980751;15039
347213;980717;3701
347214;978855;14866
347215;978855;14865
347216;978855;13755
347217;978855;2664
347222;980765;13542
347223;980777;2948
347225;980649;651
347226;980765;2872
347234;980853;14026
347236;980861;3051
347237;980873;14033
347238;980834;15769
347240;979275;15134
347245;980861;3051
347247;980916;13244
347248;980693;15286
347251;980896;13542
347252;980834;15769
347255;980693;15287
347256;980941;14407
347257;980953;984
347258;980759;7344
347259;980693;15286
347262;980853;15769
347264;980896;13715
347265;980754;12512
347267;980980;15271
347268;980999;4139
347270;980896;12684
347272;980552;1881
347273;980989;12913
347274;980977;12512
347275;976339;14196
347276;981032;15274
347277;981017;15762
347280;981017;15763
347283;980953;15101
347286;981051;14334
347287;980754;12516
347288;980932;1881
347289;981060;15530
347290;980967;13244
347292;980958;13076
347293;980552;13244
347295;981081;10202
347296;979650;2871
347297;981088;14698
347299;981068;14480
347304;981106;15763
347305;981106;2834
347306;981106;15764
347307;981106;15762
347308;981106;2643
347309;976339;14334
347310;981068;14480
347311;981094;12587
347316;980552;15420
347319;980958;13227
347322;981146;14196
347323;980552;15039
347324;981171;15111
347329;981106;2834
347332;981106;15763
347333;981106;2834
347334;981106;15764
347335;981106;15762
347336;980958;15420
347337;976339;13796
347343;981171;651
347344;979650;3701
347346;981210;13938
347347;981207;15373
347348;981207;15373
347349;981106;2834
347351;981106;15763
347352;981106;2834
347353;981132;13233
347356;980958;15418
347361;981207;13064
347363;981043;12545
347364;981207;13796
347365;980958;15315
347368;981043;12550
347370;981208;15420
347371;981265;15795
347372;980552;15084
347373;981129;13310
347374;981290;1055
347377;981208;12587
347378;980911;14474
347379;981043;12546
347380;981290;476
347381;981129;12587
347384;981285;15235
347386;981311;2899
347389;980552;13233
347390;981338;13800
347393;981311;14026
347394;981285;13244
347399;980552;2222
347400;981207;13134
347401;981385;13938
347402;981380;12550
347404;981285;13244
347405;981207;15373
347406;981388;13227
347408;981386;2999
347409;981374;2735
347410;981386;2998
347414;980552;1500
347415;981385;13877
347418;981374;14519
347422;981385;12419
347423;980353;2899
347424;981432;15260
347425;981427;13474
347426;981427;13474
347427;981374;5970
347428;981385;2158
347430;979257;7796
347431;981336;14071
347432;981432;13542
347434;981374;5971
347435;981427;13474
347436;981427;13474
347437;981432;13717
347441;981512;14863
347444;981031;15286
347447;981523;9456
347449;981432;13717
347451;981497;13796
347452;981432;13715
347453;981556;15654
347455;981338;13800
347456;981523;9469
347457;981338;2967
347459;981573;2494
347460;981573;2690
347461;981573;13206
347465;981432;1160
347466;981588;12535
347467;981338;2965
347472;981590;13532
347473;981598;14410
347474;981550;15767
347475;981554;13244
347480;981623;13064
347482;981653;15271
347483;981634;7737
347486;981581;13806
347487;981184;14480
347488;981618;14407
347489;981563;13760
347490;981563;14871
347491;981563;14849
347492;981499;14409
347493;981634;15764
347495;981628;13539
347498;981648;12651
347499;981683;2712
347503;981707;2865
347507;981654;3054
347510;981146;2129
347511;981585;13888
347512;981563;2664
347513;981146;1500
347514;981683;15305
347516;981437;2899
347519;981146;15419
347520;981628;2869
347521;981737;15135
347522;981742;3233
347523;981437;14026
347524;981774;1449
347525;981742;3236
347526;981713;13603
347527;981723;12610
347528;981146;12982
347529;981683;14071
347530;981683;14071
347531;981628;13539
347532;981654;12516
347533;981146;14407
347534;981585;13888
347535;981437;15769
347536;981437;15768
347537;981628;13539
347538;981437;14040
347539;981437;14027
347540;981683;14071
347541;981585;13884
347542;981585;13884
347546;981790;15286
347548;981822;15373
347551;981790;15287
347552;981585;13888
347553;981654;10806
347556;981707;13133
347557;981737;13796
347559;981585;13884
347560;981585;13884
347561;981756;13034
347562;981843;15084
347566;981504;8574
347570;981854;811
347571;981585;13198
347572;981585;13198
347574;981881;15271
347576;981866;15762
347579;981585;13885
347580;981585;13883
347581;981908;13134
347583;981683;7
347584;980012;16014
347588;981930;3051
347589;981938;2643
347590;978604;2834
347591;981866;14698
347593;981938;15162
347595;981971;11810
347596;981991;1881
347597;981905;14482
347600;981866;15582
347601;981938;14698
347602;981905;12660
347603;980012;16014
347606;978604;2834
347607;981866;13372
347609;981938;15162
347610;982041;196
347611;982047;14645
347612;981866;7733
347613;982078;2395
347614;981938;15582
347615;981756;13034
347616;982095;14207
347617;982077;1531
347619;982022;14196
347620;982090;2609
347621;982089;15738
347622;981563;2664
347623;982127;15015
347624;982022;14407
347625;982134;15947
347627;982089;14387
347628;982022;15307
347629;982090;2614
347630;982022;14196
347631;982078;2173
347632;981590;4479
347635;982078;4393
347636;980247;3055
347637;980247;13073
347638;982078;2177
347639;982022;14407
347640;982145;15075
347645;981563;2606
347646;982022;14725
347647;980247;12511
347648;982022;14725
347651;982145;14708
347653;982046;10095
347654;982078;14072
347655;982154;15224
347657;982047;15855
347658;982176;14334
347659;982176;14071
347660;982137;13081
347661;982022;12913
347662;982078;2395
347663;982176;15134
347664;980247;14845
347665;982163;3730
347666;982176;15135
347667;982194;13871
347668;982154;15226
347670;982154;15733
347671;982196;8379
347675;982198;7796
347676;982137;12516
347677;982176;2858
347679;982022;15647
347681;982154;15733
347682;982216;14071
347683;982150;15655
347684;982150;15655
347685;982137;3173
347687;982216;14071
347689;982262;12587
347690;982176;2858
347693;982267;8177
347695;982220;5922
347696;982270;830
347697;982270;830
347698;982267;8200
347699;982270;830
347700;982216;14067
347701;979854;6965
347702;981574;13814
347703;982273;13877
347704;982294;13244
347705;982267;8167
347706;982303;14033
347707;982274;14489
347708;982315;3242
347709;982308;12587
347710;982294;13227
347711;982273;13938
347712;980247;12512
347713;982270;15374
347714;980247;12516
347715;978192;14196
347716;982273;13938
347718;982303;14027
347719;982294;15235
347722;982273;15410
347723;982209;2865
347725;982340;2641
347732;980012;15761
347735;980012;16015
347736;982404;15292
347738;982404;13084
347739;982404;13084
347743;982404;15294
347744;982437;15855
347745;982381;14071
347746;982449;14489
347751;982308;13232
347752;982208;13857
347755;980569;12913
347757;982381;14334
347758;982482;14049
347759;982208;13865
347761;982497;3172
347762;982498;15420
347763;982270;15932
347764;982270;15932
347765;981648;3814
347767;982482;2572
347768;982381;14071
347769;982270;1391
347771;982504;2899
347772;982504;14032
347773;982381;14067
347774;982498;13227
347775;982270;14662
347776;982381;14334
347777;982537;15508
347778;982537;15287
347779;982381;14071
347781;982381;15134
347782;982381;15135
347783;982564;2712
347786;982482;2572
347787;982583;811
347788;982498;15336
347795;982587;14645
347797;982498;13242
347798;982592;15769
347799;982588;12572
347800;982619;13244
347802;982590;14334
347803;982498;15130
347804;982587;15373
347807;982632;14833
347808;982625;3173
347809;982592;2899
347810;982647;3041
347812;982651;15763
347814;982571;14071
347815;982668;8010
347816;982647;3038
347818;982504;14026
347819;982498;15745
347820;982659;15718
347821;982659;14340
347822;982651;15765
347823;982618;2858
347825;982587;15855
347826;982659;14340
347827;982498;15084
347828;982647;3046
347829;982651;15762
347830;982587;3051
347831;982697;811
347836;982571;14888
347837;980999;4139
347838;982651;13372
347839;982587;14067
347840;982651;14698
347841;982498;1558
347842;982651;15764
347844;982501;13873
347845;982757;14697
347848;981988;13077
347849;982713;14407
347850;982498;15937
347851;982713;14069
347852;982757;13300
347854;982498;1382
347859;982820;2871
347861;982680;14481
347862;982828;14196
347865;980012;16015
347866;982498;12503
347869;979891;8560
347870;982024;16016
347871;981938;2643
347873;982024;16016
347874;982858;12516
347877;982761;15763
347878;982618;2858
347879;982857;3242
347880;982879;14064
347881;982858;15294
347882;982828;1382
347883;982857;3238
347884;982858;3173
347885;982879;14064
347887;981938;15762
347889;981938;15762
347890;982641;13796
347891;982828;14546
347892;982618;2858
347893;982828;12503
347894;982641;2694
347895;982641;15134
347897;982914;15090
347898;982641;14999
347899;982915;13244
347900;982921;12699
347901;982895;7796
347903;982887;12363
347904;982887;12363
347905;982909;13134
347906;980012;16015
347908;982618;2858
347909;982968;15573
347910;982982;12572
347911;982618;3051
347914;982982;15228
347920;980012;16015
347921;982981;15765
347922;983017;15084
347924;982944;3054
347925;982932;13081
347958;983017;14668
347970;983071;14668
347972;983017;1826
347975;983071;15420
347976;983083;6969
347977;983085;14669
347978;983017;2129
347979;983085;15530
347980;983017;1055
347981;983085;15531
347982;983085;2188
347983;983107;12587
347984;983017;13812
347985;983099;13536
347986;983017;1500
347987;983106;15287
347989;983017;15075
347990;983099;14473
347991;983071;15419
347996;980402;12587
347997;980402;12587
347998;983099;2872
348000;983162;13716
348001;983099;3701
348008;982111;3077
348010;983190;13081
348014;983256;15502
348015;980012;16015
348017;983190;13081
348018;982858;12516
348019;980012;16014
348022;982761;2643
348023;983071;13243
348025;983190;13081
348027;983086;14699
348028;983190;14920
348030;980012;16014
348032;980012;15761
348033;982761;15763
348034;983318;521
348035;980012;15761
348036;983190;13081
348037;983369;15411
348039;983375;15563
348041;982396;7956
348044;983372;819
348045;983372;811
348046;983369;15208
348047;974876;2865
348048;974876;2865
348049;983440;10095
348052;983372;15337
348053;983372;14668
348056;983491;1731
348058;983486;3173
348059;983488;10823
348060;983488;13086
348061;983488;15291
348063;983505;2600
348064;983505;2582
348065;983513;15084
348066;983513;13235
348067;983530;7956
348068;983513;13233
348069;983513;12587
348070;983513;15039
348072;983553;13081
348073;983549;15292
348074;983552;13077
348075;981971;8301
348076;983573;14489
348080;983598;12511
348085;983611;15410
348086;983611;13938
348087;983620;13134
348090;983598;2567
348091;983553;3052
348092;983571;2865
348093;980012;16017
348095;983619;2975
348096;983619;10676
348097;983649;1558
348099;983649;12913
348103;980012;16017
348106;983649;15135
348108;983571;2865
348109;983655;3279
348110;983655;3279
348114;983619;2827
348115;983683;13796
348116;983686;12728
348117;983684;13081
348120;983684;3173
348121;983697;2975
348122;982828;406
348123;983696;14913
348124;980012;16014
348126;983697;2830
348127;983653;1887
348128;983697;13787
348129;983697;2826
348130;980012;16014
348131;980012;16014
348132;980012;16014
348133;983720;14354
348134;980012;16015
348135;983697;2827
348136;983697;2826
348137;983697;2641
348138;983697;2826
348139;983719;15938
348140;983725;10843
348142;980012;16015
348143;980012;16015
348144;980012;16015
348146;980012;16014
348187;980012;16014
348196;983751;14033
348209;980012;16017
348222;983755;14997
348251;983752;16018
348252;983752;16018
348255;983774;13989
348256;980012;16014
348257;980012;16014
348259;980012;16014
348260;980012;16017
348261;983782;14196
348262;983782;2712
348263;980012;16014
348265;983782;14407
348266;980012;16014
348267;980012;15761
348269;983797;13227
348272;983797;13077
348275;983820;2740
348276;983820;2746
348277;983820;13186
348279;980012;15761
348280;980012;15761
348282;980012;15761
348283;983834;13397
348284;980012;15761
348285;983843;13736
348286;980012;15761
348287;983857;4333
348288;980012;15761
348289;983862;13227
348293;983862;13244
348294;983873;5005
348303;983931;15075
348304;983912;14474
348309;983997;13081
348420;983984;3701
348431;983912;13133
348437;984066;15999
348439;984066;13177
348443;983984;3701
348447;984092;811
348452;984077;15271
348453;984077;15271
348454;984077;15271
348456;984107;2865
348458;984077;15271
348459;984077;15276
348460;984110;8653
348461;984112;14407
348463;984107;2865
348464;984107;14477
348466;984112;14334
348467;984107;13133
348468;984107;15260
348469;984131;14329
348470;984107;13547
348471;984107;13547
348473;984151;9478
348474;984125;13081
348475;984131;14327
348478;984131;14327
348480;984177;14407
348481;984107;13717
348482;984107;14474
348483;984195;2258
348485;984199;1875
348486;984107;13542
348487;984201;15101
348488;984199;15263
348489;984201;15855
348490;984199;15336
348491;984199;13738
348492;984199;15337
348495;984199;13077
348497;984107;13547
348498;984261;15503
348500;984266;2606
348501;984247;15354
348504;984271;14328
348511;984290;10191
348512;984274;13796
348513;984274;13796
348516;984107;15260
348517;984274;14071
348518;984284;15260
348519;984107;15260
348520;984107;13547
348521;984284;1160
348522;984274;14071
348524;984287;12516
348525;984287;12516
348528;984287;3173
348530;984287;3173
348531;984287;15294
348532;984319;3816
348533;984319;12651
348534;984229;10656
348535;984287;3172
348536;984287;12512
348538;984287;15795
348539;984287;12511
348542;984392;2600
348543;984385;13911
348649;984400;13778
348656;984421;15135
348657;984421;2015
348658;984427;3173
348661;984101;15374
348662;984439;12700
348664;984403;13081
348665;984485;14846
348667;984439;2839
348668;984486;14196
348669;984486;2712
348670;984439;2839
348671;984439;2839
348674;984439;2839
348678;984498;15305
348680;984439;2839
348681;984107;15260
348682;984498;14407
348683;984486;12982
348684;984281;14474
348685;984486;1816
348688;984439;13868
348690;984439;13868
348692;984439;12700
348700;984539;13874
348708;984565;604
348709;984565;604
348710;984565;793
348711;984565;793
348712;984566;14115
348714;984566;14108
348717;984566;14120
348718;984566;14112
348724;984020;13138
348725;984598;13857
348729;984585;4422
348730;984608;10095
348739;984622;14862
348741;984403;12516
348746;984403;3173
348747;984195;13342
348748;984403;3172
348754;984403;13084
348756;984608;10095
348762;984679;8382
348768;984679;8374
348769;984679;8380
348771;984679;8379
348773;984679;8381
348774;984679;8372
348778;984679;8376
348781;984679;8377
348787;984693;15276
348789;984726;15419
348792;984741;7969
348794;984741;7970
348798;984766;14482
348805;984769;1952
348806;984778;12610
348808;984769;14334
348811;984718;15075
348813;984718;15885
348814;984718;15889
348815;984718;15747
348817;984812;8556
348818;984718;15947
348819;984718;15636
348820;984718;15084
348821;984806;15413
348826;984806;13871
348827;984718;819
348828;984718;475
348831;984718;595
348832;984718;697
348833;984718;2095
348837;984809;14108
348844;984869;7956
348846;984888;13763
348847;984895;15253
348851;984895;14354
348853;984880;2567
348854;984901;2694
348855;984901;15134
348856;984895;14354
348859;984690;13064
348861;984930;15747
348864;984963;2600
348869;984940;13796
348873;984888;13755
348874;984959;13938
348876;984888;13759
348877;984718;15075
348878;984718;811
348880;984963;2816
348881;984963;2609
348882;984963;10096
348883;984963;2582
348884;985013;13873
348885;985013;13871
348887;984413;14920
348888;985013;13938
348891;985023;13064
348892;984413;13081
348905;985037;13408
348925;985037;13485
348946;984947;1120
348966;985075;1983
349009;984947;1081
349010;985114;13857
349011;985114;2839
349013;985103;14193
349014;985129;13482
349016;985138;13871
349023;985158;13372
349026;985129;13485
349033;985168;13735
349035;985177;15239
349037;985180;12513
349038;985180;12513
349041;985177;13670
349047;985154;811
349048;985154;15075
349049;985235;2466
349050;985154;15084
349051;985235;2813
349053;985221;255
349054;985248;15332
349057;985290;14391
349058;985177;13670
349059;985262;13872
349064;985154;13310
349066;985177;13670
349067;985300;15373
349068;985235;10676
349070;985154;15315
349071;985154;15420
349073;985336;13814
349075;985177;15239
349076;985154;15420
349079;985154;12587
349083;985378;2948
349084;985389;2899
349085;984769;14334
349092;985421;14071
349098;985177;2335
349100;985177;13708
349103;985458;15134
349104;985484;2582
349105;985490;13868
349107;985481;14477
349109;985481;14474
349110;985481;15260
349111;985481;13133
349112;985481;3701
349114;985481;14474
349118;985518;14407
349119;985507;11524
349121;984718;15885
349128;985481;2865
349132;985437;14927
349134;985651;3701
349135;985437;15420
349139;985636;2987
349140;985686;14334
349141;985530;2712
349143;985741;1592
349150;984770;13842
349151;984770;13842
349152;985769;3051
349153;985769;1983
349154;985759;3743
349158;985769;1416
349159;985769;15150
349160;985769;3051
349162;985798;15461
349163;985258;2582
349164;985750;13332
349166;985837;15769
349167;985816;13310
349170;985859;12479
349172;985865;15084
349173;985798;13777
349174;985709;13763
349175;985865;853
349177;985875;1033
349178;985709;13759
349180;985709;14870
349181;985908;15882
349183;985709;14870
349184;985709;15503
349186;985895;13244
349187;985709;14863
349188;985851;14407
349189;985935;13871
349190;985932;14474
349191;985865;782
349193;985955;2826
349196;984770;13852
349197;985865;15418
349198;985865;15419
349199;985999;14344
349200;986020;811
349201;986002;14067
349202;985998;1881
349203;986028;15373
349205;986025;13310
349206;986014;7981
349207;985979;3021
349209;985769;15373
349210;986009;13873
349211;986012;15134
349212;984508;13064
349213;986002;14888
349215;986028;15308
349216;985769;15231
349217;985769;15373
349218;985769;14645
349219;985769;15231
349220;985769;15373
349221;986002;14889
349222;985410;14474
349223;985769;732
349224;986074;15315
349225;986080;15762
349226;985769;14536
349229;986028;1364
349230;985769;665
349231;985622;3701
349232;986110;14354
349233;986108;2865
349234;986158;13764
349235;986145;13717
349236;986169;13796
349237;985177;7975
349238;986175;2899
349239;986145;14477
349240;986169;14071
349241;985769;14645
349242;986145;14474
349243;986233;12913
349244;985993;13888
349245;985177;7973
349246;986216;14067
349247;986229;15219
349248;986229;15219
349249;986232;2870
349250;985769;732
349251;986261;15762
349252;986269;13244
349253;986145;13053
349255;986232;2869
349256;986233;12913
349257;986269;15889
349285;986169;14334
349289;986145;13539
349318;986126;13632
349343;986169;13064
349347;986261;13989
349355;986308;13868
349360;986312;7799
349362;986329;7399
349364;985993;2745
349366;986366;14334
349367;986279;13763
349369;986329;7344
349370;986279;14864
349371;986352;15208
349372;986335;6936
349373;985769;14645
349374;986377;2948
349378;986352;13876
349379;986377;13871
349381;986408;11497
349382;986408;12521
349383;986408;11497
349384;986408;12521
349386;986408;11497
349387;986408;12521
349388;986297;3701
349389;986408;11497
349390;986408;12521
349395;986426;15075
349396;986074;13229
349400;986434;2720
349401;986434;2720
349402;986440;2643
349403;986352;2163
349405;986434;2719
349406;986434;2719
349408;986242;14474
349413;986408;2856
349414;985965;12516
349415;986408;3172
349416;986381;14069
349417;986381;1558
349418;986381;1558
349420;986408;2567
349421;986408;2567
349422;986427;15502
349423;986408;2568
349424;986408;13081
349425;986381;48
349426;986242;2865
349428;986427;14849
349429;986528;13310
349430;986427;13763
349432;986381;15598
349435;986547;5349
349436;986547;5349
349437;986528;811
349438;986169;14334
349439;986242;14477
349440;986381;15932
349441;986567;15276
349442;986279;1731
349447;986591;14059
349449;986567;15271
349450;986381;15940
349451;986601;15305
349452;986601;15305
349453;986381;1391
349454;986644;1731
349455;986381;650
349456;986648;14480
349457;986408;2856
349458;986408;3172
349459;986658;15861
349460;986648;14481
349461;986381;15809
349462;986664;2899
349463;986664;2899
349465;986484;15274
349466;986381;14546
349467;986408;12093
349468;986408;12093
349469;986567;15274
349471;986664;14032
349472;986484;15274
349473;986664;14032
349474;986658;15863
349475;986381;14857
349477;986664;14032
349478;985177;7978
349479;986648;7932
349480;986664;14032
349481;986664;14029
349483;986664;14029
349485;986704;14334
349486;986567;15271
349487;986688;14071
349489;986408;11497
349490;986408;12521
349491;986697;14334
349492;986567;15274
349494;986704;15373
349496;986408;2568
349497;986408;13081
349499;986567;6964
349501;986704;14071
349502;986697;13796
349503;986721;15271
349504;986408;2570
349505;986408;12511
349506;986724;15271
349508;986773;5040
349510;986783;14196
349511;986688;14071
349512;986724;15274
349513;985769;665
349514;985769;732
349515;985769;733
349516;986783;15134
349517;986801;2948
349518;986783;1391
349519;986704;15135
349520;986773;5016
349521;986381;1391
349522;986817;13133
349523;986381;2515
349524;986817;2865
349526;986773;5040
349527;986773;5025
349528;986876;15276
349529;986773;5022
349530;986408;2568
349531;986408;13081
349532;986876;15271
349533;986868;15862
349534;986773;5004
349535;986886;15769
349536;986381;1654
349537;986811;3701
349538;986773;5007
349539;986886;2899
349540;986381;356
349541;984400;13777
349542;986408;2567
349543;986408;2567
349544;986697;13796
349545;986381;1987
349546;986381;1987
349547;986876;15275
349548;986408;11497
349549;986408;12521
349551;986773;5024
349552;986576;13133
349554;985877;14103
349555;986381;15231
349556;986381;15373
349557;986773;13792
349558;986920;14196
349560;986938;1382
349561;986941;651
349562;986944;13872
349563;986381;1840
349564;986773;5017
349565;986920;2712
349566;986944;13873
349567;986817;14474
349568;986956;14480
349569;986381;13499
349570;986381;13500
349572;986938;1558
349573;985730;811
349575;986920;14067
349576;986408;11138
349577;985730;15084
349578;986773;5007
349580;986773;13793
349581;986381;14407
349582;986938;15932
349583;987019;2641
349584;986773;5017
349588;986773;13792
349589;986773;13793
349590;985769;713
349591;985769;181
349592;986381;15932
349593;985769;711
349594;986773;5016
349595;986681;13776
349596;987059;14698
349597;985769;732
349598;986381;15908
349599;986773;5022
349600;986408;12586
349601;986408;3173
349602;987047;15332
349603;986773;5009
349604;987059;13371
349605;986408;12586
349606;986408;3173
349609;985083;4422
349610;987082;5352
349613;986773;15660
349614;986381;15115
349615;987113;2633
349616;986886;14028
349617;986773;5040
349618;987047;13310
349620;987113;2632
349621;986773;5005
349624;987122;3349
349625;986681;13779
349626;986704;13796
349627;986408;1960
349628;987155;13869
349629;986773;5040
349630;986773;15660
349631;985769;191
349632;987113;6172
349633;987157;14474
349634;987122;15287
349635;986681;13775
349637;986704;2712
349641;987113;2221
349642;987191;15084
349643;986408;10808
349644;987122;15286
349645;985769;14645
349647;984983;15212
349648;986408;2112
349649;986408;2112
349650;986773;15660
349651;986408;2567
349652;986408;2567
349653;987155;13799
349654;986211;14698
349655;986704;14967
349656;986704;15690
349657;987270;15282
349658;987254;2600
349659;987298;13227
349660;987254;10096
349661;986567;15274
349662;986752;13714
349663;987161;3172
349664;987161;3173
349665;987254;10095
349666;986752;13715
349667;986752;13714
349669;985769;15151
349670;985769;15150
349671;987334;14067
349673;987341;12974
349674;987341;12521
349676;986408;2568
349677;986408;13081
349681;986381;15090
349682;987399;2384
349683;986766;2869
349684;986766;2869
349686;986766;2865
349687;984863;3733
349688;986381;15374
349689;986408;2570
349690;986408;12511
349691;987408;3173
349692;986381;15947
349693;987478;14793
349696;986381;15249
349697;987408;3172
349698;987408;3172
349699;987507;13310
349701;987520;14482
349702;986408;11138
349704;987030;14869
349705;987520;10851
349708;987550;13857
349709;987550;13868
349710;987534;12516
349711;986381;797
349712;986381;595
349713;986381;1022
349714;986381;2708
349715;987556;1525
349716;986408;11497
349717;986408;12521
349720;986773;15660
349721;987507;15190
349722;987550;13868
349723;987534;13081
349724;987507;15188
349727;987507;15882
349728;987595;5564
349729;986408;2028
349730;986408;3173
349731;986381;476
349732;987595;5565
349733;987602;14869
349734;987507;780
349735;986408;12073
349736;986408;12513
349737;987602;2664
349739;987625;14851
